Bin Id,Bin Usage,Bin Type
P-1-A245D490,PRIME,PALLET-SINGLE
P-1-A236B353,PRIME,PALLET-SINGLE
P-1-A241A412,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A215A232,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A217G243,PRIME,PALLET-SINGLE
P-1-A233A260,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A241A243,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A222G473,PRIME,PALLET-SINGLE
P-1-A242A323,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A218G483,PRIME,PALLET-SINGLE
P-1-A224C381,PRIME,PALLET-SINGLE
P-1-F202A340,PRIME_PUTBACK,PALLET-SINGLE
P-1-A221D450,PRIME,PALLET-SINGLE
P-5-B283A268,RANDOM_STOW,PALLET-SINGLE
P-1-A232A423,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A227F263,PRIME,PALLET-SINGLE
P-1-A229E432,PRIME,PALLET-SINGLE
P-1-A217F231,PRIME,PALLET-SINGLE
P-1-A217C391,PRIME,PALLET-SINGLE
P-1-A216E212,PRIME,PALLET-SINGLE
P-1-A217D491,PRIME,PALLET-SINGLE
P-1-A220D363,PRIME,PALLET-SINGLE
P-1-A224G202,PRIME,PALLET-SINGLE
P-1-A216G202,PRIME,PALLET-SINGLE
P-1-A236D321,PRIME,PALLET-SINGLE
P-1-A225F312,PRIME,PALLET-SINGLE
P-1-F203A280,PRIME_PUTBACK,PALLET-SINGLE
P-1-A227E262,PRIME,PALLET-SINGLE
P-1-A245G493,PRIME,PALLET-SINGLE
P-1-F209A330,PRIME_PUTBACK,PALLET-SINGLE
P-1-F209A460,PRIME_PUTBACK,PALLET-SINGLE
P-1-A217G233,PRIME,PALLET-SINGLE
P-1-F206A510,PRIME_PUTBACK,PALLET-SINGLE
P-1-A228F360,PRIME,PALLET-SINGLE
P-1-A231E501,PRIME,PALLET-SINGLE
P-5-C185A256,RANDOM_STOW,PALLET-SINGLE
P-1-A222A221,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A217F223,PRIME,PALLET-SINGLE
P-1-A215A262,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A230G422,PRIME,PALLET-SINGLE
P-1-A217F401,PRIME,PALLET-SINGLE
P-1-A237B273,PRIME,PALLET-SINGLE
P-1-A232D311,PRIME,PALLET-SINGLE
P-1-A245G391,PRIME,PALLET-SINGLE
P-1-A233A243,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A217D222,PRIME,PALLET-SINGLE
P-1-A217E221,PRIME,PALLET-SINGLE
P-1-A217F273,PRIME,PALLET-SINGLE
P-1-A237G401,PRIME,PALLET-SINGLE
P-1-A249D360,PRIME,PALLET-SINGLE
P-1-A228G332,PRIME,PALLET-SINGLE
P-1-B211A290,PRIME_PUTBACK,PALLET-SINGLE
P-5-C328A544,RANDOM_STOW,PALLET-SINGLE
P-1-A224E251,PRIME,PALLET-SINGLE
P-1-A232A300,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-F209A390,PRIME_PUTBACK,PALLET-SINGLE
P-1-A224G423,PRIME,PALLET-SINGLE
P-1-F200A460,PRIME_PUTBACK,PALLET-SINGLE
P-1-A228E360,PRIME,PALLET-SINGLE
P-1-A245G450,PRIME,PALLET-SINGLE
P-1-A218D433,PRIME,PALLET-SINGLE
P-1-A241A230,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A245C311,PRIME,PALLET-SINGLE
P-1-A232A372,DIRECTED_MULTI_ASIN,PALLET-SINGLE
