error_id,user_id,error_date,error_time,asin,old_container,new_container,process,job_action,violation,feedback_status,feedback_motive,quantity,created_at
b68e3128-8988-4fc6-bb4e-16a8365f5d73,loismaik,2025-09-28,07:31:48,B08156WPJS,tsJCART00530,P-4-B244B271,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
84a433e8-09cb-4954-bc3e-1d7ae2a9d0a6,gergecs,2025-09-28,07:34:34,B0D3ZWWQMF,tsJCART00156,P-4-C236B620,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
ece583d0-6dcc-44c4-8c03-4a3a490038e2,qsammend,2025-09-28,07:34:53,B093B3F9ZB,tsJCART00517,P-1-B217C351,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,1,2025-09-30 16:54:50
b35c33e2-3524-4805-aee5-d5d45aa6a390,loismaik,2025-09-28,07:36:51,B0FBVTNCKD,tsJCART00058,P-4-B237B361,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
92cf117f-f1f9-41c9-bec9-1544e87227e0,loismaik,2025-09-28,07:37:21,B0FBVTNCKD,tsJCART00058,P-4-B238B361,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
191d999d-5c2c-4437-a536-486288d78e9a,loismaik,2025-09-28,07:38:36,B0BPZX6FBZ,tsJCART00058,P-4-B237B271,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
5509d16d-ac38-4bd6-acf2-a2e7010cec35,loismaik,2025-09-28,07:38:54,B0BPZX6FBZ,tsJCART00058,P-4-B238B272,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
4a44d86c-3ffe-4fed-8337-719496e446f6,qsammend,2025-09-28,07:48:24,B09BNSNR2Y,tsJCART00534,P-1-B219B391,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,25,2025-09-30 16:54:50
121c35d0-fd4b-4426-8327-27d70db91b88,vakjguta,2025-09-28,07:48:13,B0771NSG4Q,tsJCART00490,P-4-B226B272,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
ca077ccd-429b-4b5d-9fff-fecee12419c4,samybouh,2025-09-28,07:49:18,B083M6WGJD,tsJCART00397,P-4-B216B271,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,2,2025-09-30 16:54:50
fdd77bd9-9995-4b7a-a371-4842c06b014b,qsammend,2025-09-28,07:50:10,B09BNSNR2Y,tsJCART00534,P-1-B219B411,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,22,2025-09-30 16:54:50
57b13514-447f-4c16-8e4d-ed7a072ea169,loismaik,2025-09-28,07:49:58,B07KJ92QNN,tsJCART00455,P-4-C192B260,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
447e9563-9f47-423d-80fb-dd215fd712fa,samybouh,2025-09-28,07:50:12,B083M6WGJD,tsJCART00397,P-4-B216B260,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,2,2025-09-30 16:54:50
858e4c8f-a919-470b-ade0-69cdf512a88f,loismaik,2025-09-28,07:50:18,B0BPYVMB1D,tsJCART00455,P-4-C191B262,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
e5f59025-ebb3-4a34-9e22-8fe5f849dea2,samybouh,2025-09-28,07:50:50,B083M6WGJD,tsJCART00397,P-4-B209B210,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
8620ad57-3f2a-4b89-9795-63e5f8b8da8f,qsammend,2025-09-28,07:51:48,B09BNSNR2Y,tsJCART00534,P-1-B220B390,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,13,2025-09-30 16:54:50
b91beaf0-fb85-40ae-9201-142f42d8789c,qsammend,2025-09-28,07:52:24,B09BNSNR2Y,tsJCART00534,P-1-B219C391,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,4,2025-09-30 16:54:50
fe0e3bf8-87d5-4fec-a232-d8e2e6d177a9,loismaik,2025-09-28,08:01:37,B0CLRQZ64M,tsJCART00050,P-3-B209B320,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,2,2025-09-30 16:54:50
c82e1e04-71ee-4098-9a2d-23b051282ad8,qsammend,2025-09-28,08:06:45,B09QSD1S5J,tsJCART00527,P-1-B220C301,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,1,2025-09-30 16:54:50
f409fd14-a633-498f-b046-4d29b7b40520,qsammend,2025-09-28,08:10:22,B09QSD1S5J,tsJCART00527,P-1-B220B261,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,6,2025-09-30 16:54:50
6c4700b8-0ff7-4d74-ae43-7872d857ce5a,qsammend,2025-09-28,08:10:33,B09QS7JBYH,tsJCART00527,P-1-B220B260,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,5,2025-09-30 16:54:50
0376044f-2871-4cfb-a6ff-3855d0591bbf,qsammend,2025-09-28,08:12:42,B09QS7JBYH,tsJCART00527,P-1-B219B211,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,3,2025-09-30 16:54:50
71d6bcf6-499f-4312-91dd-023a063e0702,qsammend,2025-09-28,08:13:00,B09QSD1S5J,tsJCART00527,P-1-B219B212,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,3,2025-09-30 16:54:50
dee1136b-a548-483b-9628-aca6e36fe087,qsammend,2025-09-28,08:14:11,B0861YY6X8,tsJCART00527,P-1-B219C220,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,1,2025-09-30 16:54:50
cf9ef2c6-6155-42bd-a1ed-6fcf109c37e6,qsammend,2025-09-28,08:15:32,B0861YY6X8,tsJCART00527,P-1-B220B202,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,8,2025-09-30 16:54:50
04794cf8-f89b-4de8-99ec-6aa074dd3108,wrobalej,2025-09-28,08:15:21,B0FBWMF8NV,tsJCART00133,P-3-B203B362,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
96cf07ec-1774-4667-9200-a27a47f32482,wrobalej,2025-09-28,08:16:02,B0CPSS8H29,tsJCART00133,P-3-B203B362,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,2,2025-09-30 16:54:50
e965249e-d377-4f01-be1d-be86606c5d03,qsammend,2025-09-28,08:16:28,B0861YY6X8,tsJCART00527,P-1-B220C201,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,5,2025-09-30 16:54:50
f53a138d-b046-4981-a74c-beb37521889f,wrobalej,2025-09-28,08:15:51,B0FBWMF8NV,tsJCART00133,P-3-B204B361,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
d4e5ed15-c8cd-45ac-8c07-1cdcca7650f9,wrobalej,2025-09-28,08:16:19,B0FBWMF8NV,tsJCART00133,P-3-B203B361,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
2cd3cf51-d663-43c7-99e7-dd557d8aa5e0,qsammend,2025-09-28,08:17:33,B09QSD1S5J,tsJCART00527,P-1-B219C202,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,6,2025-09-30 16:54:50
ef8e4c5c-0b09-4b97-a664-3fd87e7032d8,qsammend,2025-09-28,08:18:01,B08SX7WTFW,tsJCART00527,P-1-B220B201,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,4,2025-09-30 16:54:50
e7150932-5462-434c-85e2-879c4c599542,aocenten,2025-09-28,08:20:47,B0D7M7YLFJ,tsJCART00462,P-3-B220B422,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
c3582e60-d569-4e98-94e7-c32e2a4befbc,aocenten,2025-09-28,08:22:25,B0D7M7YLFJ,tsJCART00462,P-3-B232B421,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
a6a99528-431b-471c-a77e-baa1f7cc39e2,haelabbo,2025-09-28,08:37:39,B0BQ1CN81G,tsJCART00048,P-2-B239B232,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,1,2025-09-30 16:54:50
ef09546e-d180-4b7b-b69e-2b02ec9925f7,gergecs,2025-09-28,08:41:29,B0D3L7SLSY,tsJCART00398,P-3-C176B402,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
4f32a799-9c3a-4f9c-a338-4a72a67a0cb0,aocenten,2025-09-28,08:42:10,B0DCJ97TRM,tsJCART00409,P-3-B220B360,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
3c833c32-97c1-4c01-b895-26f1a20af584,gergecs,2025-09-28,08:42:11,B0DKH3KJ27,tsJCART00398,P-3-C176B361,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
13a83099-a644-4d93-b212-577a4e019cf8,aocenten,2025-09-28,08:42:35,B0DCJ97TRM,tsJCART00409,P-3-B219B360,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
d0885852-a0ed-4c07-bec3-3ef96bda3799,aocenten,2025-09-28,08:44:02,B0DCJ2WRZN,tsJCART00409,P-3-B219B370,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
2b24f7a3-7b8e-4fff-bffa-5d3c5ba15239,candresg,2025-09-28,08:48:52,B0FPGNXQZT,paX2u5f9tu5,P-1-A215F253,Stow,PalletStowed,Menú incorrecto 38.3 ubicando paX TL,pending,,1,2025-09-30 16:54:50
6ee0c7d2-b26e-4a0b-8284-cc3d9bcb28dc,candresg,2025-09-28,08:51:11,B0FPGNXQZT,paX2u9ivm37,P-1-A212F290,Stow,PalletStowed,Menú incorrecto 38.3 ubicando paX TL,pending,,1,2025-09-30 16:54:50
55b5ddb3-3849-4e26-901f-7f363f19f2da,candresg,2025-09-28,08:59:28,B0FPGNXQZT,paX2u9iw4df,P-1-A212F280,Stow,PalletStowed,Menú incorrecto 38.3 ubicando paX TL,pending,,1,2025-09-30 16:54:50
4f49949d-ef47-4a54-bcb5-2f74a26c6bd0,candresg,2025-09-28,09:02:57,B0FPGNXQZT,paX2u9ivvrb,P-1-A211G270,Stow,PalletStowed,Menú incorrecto 38.3 ubicando paX TL,pending,,1,2025-09-30 16:54:50
cdeeac58-e52c-49d9-bb18-b551afcfda18,candresg,2025-09-28,09:05:35,B0FPGNXQZT,paX2u5fa0rf,P-1-A211F273,Stow,PalletStowed,Menú incorrecto 38.3 ubicando paX TL,pending,,1,2025-09-30 16:54:50
35152662-d90e-49c5-bc46-b8ecda30dd7c,neusalfo,2025-09-28,09:05:35,B00J8KCD0I,tsJCART00515,P-3-C175B362,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,1,2025-09-30 16:54:50
77d224b6-e198-4443-a2a3-6f16c0382262,neusalfo,2025-09-28,09:06:02,B00J8KCD0I,tsJCART00515,P-3-C175C361,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,1,2025-09-30 16:54:50
e86ff616-2950-432f-a8d4-bd790e450736,neusalfo,2025-09-28,09:07:03,B00J8KCD0I,tsJCART00515,P-3-C175B352,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,2,2025-09-30 16:54:50
347b41aa-00a3-4a33-b0d1-a547458db046,candresg,2025-09-28,09:07:22,B0FPGNXQZT,paX2u5f9viz,P-1-A211E220,Stow,PalletStowed,Menú incorrecto 38.3 ubicando paX TL,pending,,1,2025-09-30 16:54:50
8af552b5-3dfd-4e31-80e6-fc2cb4737b25,haelabbo,2025-09-28,09:08:24,B0BQ1CN81G,tsJCART00184,P-2-B235B400,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,1,2025-09-30 16:54:50
541e054a-e877-46da-b8ac-9f0995713ba7,haelabbo,2025-09-28,09:08:43,B0BQ1CN81G,tsJCART00184,P-2-B235B401,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,1,2025-09-30 16:54:50
976f64be-ff71-462e-9b66-c70cb1b70cdd,lgledezm,2025-09-28,09:10:07,B0CCSM5KW5,tsJCART00407,P-3-C206B532,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
fe601570-6131-44ff-9b5d-722014a23a73,candresg,2025-09-28,09:14:42,B0FPGNXQZT,paX2u9ivt53,P-1-A210F282,Stow,PalletStowed,Menú incorrecto 38.3 ubicando paX TL,pending,,1,2025-09-30 16:54:50
9a25a14d-36e9-474a-8579-810250148bff,lgledezm,2025-09-28,09:17:18,B0BYMVKZ5N,tsJCART00156,P-3-C217B642,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,2,2025-09-30 16:54:50
244356a3-e0fc-488f-ac4c-3fa5ae28d3b0,wrobalej,2025-09-28,09:21:40,B0DCJ2WRZN,tsJCART00287,P-3-C183B712,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,2,2025-09-30 16:54:50
2b802beb-1595-4c68-9743-313db5b93356,candresg,2025-09-28,09:24:19,B0DY8V59LY,paX2uc9ihqd,P-1-A211F232,Stow,PalletStowed,Menú incorrecto 38.3 ubicando paX TL,pending,,1,2025-09-30 16:54:50
2e68ffc5-6813-48de-8c58-1a7bf7ab349a,candresg,2025-09-28,09:26:07,B0F53MJY8T,paX2uc9ikam,P-1-A211G232,Stow,PalletStowed,Menú incorrecto 38.3 ubicando paX TL,pending,,1,2025-09-30 16:54:50
e68d831d-37c0-43fb-ae96-28ac5970e903,candresg,2025-09-28,09:27:29,B09YVLN3SN,paX2uc9im61,P-1-A211G233,Stow,PalletStowed,Menú incorrecto 38.3 ubicando paX TL,pending,,1,2025-09-30 16:54:50
1be2b0e8-9e5c-405e-8174-05dc0b841c45,qsammend,2025-09-28,09:29:01,B0872QB9ZX,tsJCART00523,P-1-B234B322,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
4f0e1d00-8e29-40c9-b292-aaa9f5115ca4,wrobalej,2025-09-28,09:31:44,B0BYMVKZ5N,tsJCART00465,P-3-B221B270,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
5277364f-1784-4a73-b127-ef986c1c8a1c,haelabbo,2025-09-28,09:39:00,B09P2LPH6N,tsJCART00531,P-2-B217B250,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,1,2025-09-30 16:54:50
4a9230d1-93d3-4445-8136-dffb1a018874,wrobalej,2025-09-28,09:40:52,B0BYMVKZ5N,tsJCART00160,P-3-B236B261,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
5c82369d-e238-4450-9399-2a4810c04c7e,lgledezm,2025-09-28,09:43:56,B0FBVTNCKD,tsJCART00516,P-3-C222B640,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
f7e7fa29-cfbb-4e50-af64-34a382236839,neusalfo,2025-09-28,09:52:07,B0CYM3YNS2,tsJCART00472,P-3-C178B271,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
f7965fb9-33a9-4b79-ad8c-905ba009005d,merchfer,2025-09-28,09:59:24,B08N9KHTL5,tsJCART00058,P-3-B205C231,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,1,2025-09-30 16:54:50
2cd9de2f-ca55-4c67-8018-cf12dcc93ad8,merchfer,2025-09-28,10:01:08,B08N9KHTL5,tsJCART00058,P-3-B206C231,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,3,2025-09-30 16:54:50
5aa84d4a-a6ab-4196-b3a5-a268b9ca1e38,cjuacost,2025-09-28,10:07:49,B0DY8V59LY,paX2uc9ijf7,P-1-A210D291,Stow,PalletStowed,Menú incorrecto 38.3 ubicando paX TL,pending,,1,2025-09-30 16:54:50
f41026f4-dfdf-4cff-b8b5-b146e1a8b339,prezjkb,2025-09-28,11:11:25,B08N9KHTL5,tsJCART00490,P-3-B245C202,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,1,2025-09-30 16:54:50
cbff9cac-5c17-4d29-a956-9193fb7ffe1e,wrobalej,2025-09-28,11:31:54,B0BY2R4BHW,tsJCART00479,P-3-C181B471,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
2740505b-eeba-441d-bb94-5c629da6c146,qsammend,2025-09-28,11:33:32,B0BSTK7QP9,tsJCART00088,P-1-B214A310,Stow,EachStowed,Artículo < 70cm ubicado en Barrel,pending,,1,2025-09-30 16:54:50
a91ca301-1de6-4d5f-99b2-adb9b7ddde6c,qsammend,2025-09-28,11:39:23,B0DXYNT49S,tsJCART00088,P-1-B218C221,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,7,2025-09-30 16:54:50
1b015c8a-53c9-49bf-aeb1-920f03de715f,lgledezm,2025-09-28,11:41:56,B0D3ZWWQMF,tsJCART00553,P-3-B266B361,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,2,2025-09-30 16:54:50
b095e355-b8fe-4e5b-a122-17d0418a8c37,qsammend,2025-09-28,11:43:07,B0DBM5KNQR,tsJCART00088,P-1-B220C292,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,8,2025-09-30 16:54:50
e5b1581d-3404-4cd9-b283-47ac1ecf2890,lgledezm,2025-09-28,11:42:43,B0D3ZWWQMF,tsJCART00553,P-3-B265B372,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
f418a296-0e0f-4148-8234-727ef3bf1a5d,qsammend,2025-09-28,11:44:39,B0DXYNT49S,tsJCART00088,P-1-B220C291,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,6,2025-09-30 16:54:50
a45e5d48-4232-40c5-9bac-7bfb48cce454,qsammend,2025-09-28,11:45:47,B0DBM5DQV8,tsJCART00088,P-1-B220B292,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,6,2025-09-30 16:54:50
80d4495a-3f73-40aa-acd7-425ffaddd3f9,qsammend,2025-09-28,11:53:37,B0DXXTBKTG,tsJCART00088,P-1-B215B330,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,2,2025-09-30 16:54:50
1dcbb59c-e10c-4dd9-a68c-b6ac0928b1bf,qsammend,2025-09-28,11:56:45,B09BNSNR2Y,tsJCART00534,P-1-B221B350,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,8,2025-09-30 16:54:50
eaeb89d5-0313-4c65-a714-4aa25559f35e,qsammend,2025-09-28,12:09:29,B0DXYNT49S,tsJCART00045,P-1-B217C312,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,5,2025-09-30 16:54:50
336b4cf1-1678-4ec3-a55a-9bbe14f197cd,qsammend,2025-09-28,12:09:54,B0DBM5SRF2,tsJCART00045,P-1-B218C311,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,2,2025-09-30 16:54:50
9c598f3d-d816-4f55-bd68-c06df6561676,qsammend,2025-09-28,12:11:27,B0DXYNT49S,tsJCART00045,P-1-B218B301,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,11,2025-09-30 16:54:50
323b9e16-22a4-48ab-af3b-e6eaea5bc11f,qsammend,2025-09-28,12:11:02,B0DBM5SRF2,tsJCART00045,P-1-B217C301,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,2,2025-09-30 16:54:50
888a7590-729e-4e96-be34-5f665df9d55b,qsammend,2025-09-28,12:11:49,B0DBM5SRF2,tsJCART00045,P-1-B218C302,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,2,2025-09-30 16:54:50
0668e661-42f1-4c5b-be96-6551dc3e3c5a,qsammend,2025-09-28,12:13:22,B0BSTK7QP9,tsJCART00045,P-1-B218C302,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,13,2025-09-30 16:54:50
6c8ab6e8-28ce-4351-9f4c-eaa61b0d7754,lgledezm,2025-09-28,12:14:12,B0BY2R4BHW,tsJCART00516,P-3-B276B322,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
13740f2c-ec56-4045-95bc-c5c626d2959f,qsammend,2025-09-28,12:20:15,B0CYPWWNK7,tsJCART00536,P-1-B232B421,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,1,2025-09-30 16:54:50
e212220b-cdcc-4667-9563-df76824f14ed,qsammend,2025-09-28,12:20:19,B0F9YXYSP8,tsJCART00536,P-1-B232B421,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,1,2025-09-30 16:54:50
473b2121-7e80-4c11-a947-6dd272105dd6,qsammend,2025-09-28,12:24:10,B0F9YZLLN2,tsJCART00536,P-1-B232C382,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,1,2025-09-30 16:54:50
2e2ba3ed-9c88-4640-9e40-893ae362497d,wrobalej,2025-09-28,12:29:24,B0BQ1N1ZT5,tsJCART00244,P-3-C180B472,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,2,2025-09-30 16:54:50
33c4735b-e92c-4eaa-846c-895e4cb3fd08,lgledezm,2025-09-28,12:30:54,B0BY2R4BHW,tsJCART00249,P-3-B280B290,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
0fa4748b-b3bb-4333-9c71-de468cfd3aa0,qsammend,2025-09-28,12:43:30,B018HUH6OW,tsJCART00507,P-1-B231B401,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,3,2025-09-30 16:54:50
a9590649-881b-4f9d-9e20-2a2d40789a8d,lgledezm,2025-09-28,12:51:02,B000UYVSXY,tsJCART00249,P-3-B265C421,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,8,2025-09-30 16:54:50
b29a7e59-4dc7-47de-b30c-d97b74bb9f4d,crejuanw,2025-09-28,12:56:53,B07XG9MKN3,tsJCART00553,P-3-B256B262,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,2,2025-09-30 16:54:50
79709602-5a2d-4ea0-b951-47171047a23c,gergecs,2025-09-28,13:01:53,B0CPXQVF7D,tsJCART00114,P-3-C275C481,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,5,2025-09-30 16:54:50
9692bbd2-61c8-4fb9-a9bc-386731fc6f3f,gergecs,2025-09-28,13:02:58,B0CPXQVF7D,tsJCART00114,P-3-C275C521,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,2,2025-09-30 16:54:50
4c00c187-c86e-485f-886e-ed07f6efdb4e,gergecs,2025-09-28,13:05:30,B0CPXQVF7D,tsJCART00114,P-3-C275C540,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,1,2025-09-30 16:54:50
3bcc5733-90c3-4399-8b7e-6aae48938828,neusalfo,2025-09-28,13:06:41,B013WAKKO0,tsJCART00181,P-3-B200A610,Stow,EachStowed,Artículo < 70cm ubicado en Barrel,pending,,1,2025-09-30 16:54:50
394db827-5d72-4eab-bf2f-938bbc8e9ced,qsammend,2025-09-28,13:18:20,B0F9L5C7ML,tsJCART00036,P-1-B233B272,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,5,2025-09-30 16:54:50
14044f68-464d-4cbd-ad90-46d48b56d7de,qsammend,2025-09-28,13:20:05,B0F9L5C7ML,tsJCART00036,P-1-B234C280,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,6,2025-09-30 16:54:50
7837e21f-82e7-428a-99e3-f07171737d79,lgledezm,2025-09-28,13:19:19,B0F7L9SJ9C,tsJCART00369,P-3-B265B271,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
ccd4ceea-daa2-4a47-9343-a4d875f270af,qsammend,2025-09-28,13:20:24,B0F9L5C7ML,tsJCART00036,P-1-B234C282,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,1,2025-09-30 16:54:50
a49d6bbb-897e-417a-b4bd-9237f8fd7725,qsammend,2025-09-28,13:21:16,B00F11PHOW,tsJCART00036,P-1-B234B232,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,1,2025-09-30 16:54:50
f224859d-1d4f-4ca6-a688-06c01b1b40c2,qsammend,2025-09-28,13:22:09,B00F11PH38,tsJCART00036,P-1-B234C230,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,1,2025-09-30 16:54:50
c6c7f16c-7887-4bfb-a2b9-7598be3c2118,qsammend,2025-09-28,13:22:27,B0053GBC1C,tsJCART00036,P-1-B233B231,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,1,2025-09-30 16:54:50
4511d6df-e8d6-4b65-8bf9-6b19e3ec6f31,candresg,2025-09-28,13:28:05,B0FPGNXQZT,paX2u9ivwkr,P-1-A215D273,Stow,PalletStowed,Menú incorrecto 38.3 ubicando paX TL,pending,,1,2025-09-30 16:54:50
61b7f7da-5a80-4d65-a01e-35050a2c01fd,gergecs,2025-09-28,13:30:59,B09FXV7NN3,tsJCART00393,P-3-C278B472,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,3,2025-09-30 16:54:50
292754dc-e9db-4a19-a719-009654d1ed6a,gergecs,2025-09-28,13:31:15,B09FXV7NN3,tsJCART00393,P-3-C278B471,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
789c2ac5-efec-491b-a6c6-6c33487645b9,megeaser,2025-09-28,13:32:04,B0015PZ7WK,paX2sbcysc9,P-1-F300A290,Stow,PalletStowed,Menú incorrecto 38.2 ubicando paX estándar,pending,,1,2025-09-30 16:54:50
deec4f9b-537e-4bd4-8222-194cda131d4f,lgledezm,2025-09-28,13:32:44,B08X6C31CJ,tsJCART00515,P-3-B282C422,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,1,2025-09-30 16:54:50
4d803718-3293-4611-813b-3d630863c07b,qsammend,2025-09-28,13:35:06,B0CDXZ4WM8,tsJCART00389,P-1-B218C410,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,12,2025-09-30 16:54:50
6163e54f-222c-44e0-9fbd-8d2e54eaa89b,haelabbo,2025-09-28,13:35:47,B081NVRFCV,tspt0000139,P-3-B279C330,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,1,2025-09-30 16:54:50
a8629d68-93ef-417c-b51e-5ada6cda79c7,moufidmo,2025-09-28,13:40:04,B0BZ836M8P,tsJCART00557,P-3-C180B472,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-30 16:54:50
3e499a07-1b4d-4406-9d78-cfbb37a9116f,qsammend,2025-09-28,13:47:37,B0CDXZ4WM8,tsJCART00389,P-1-B217B252,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,48,2025-09-30 16:54:50
8de1c901-c426-432d-9c3e-6dd6941ee845,haelabbo,2025-09-28,13:42:59,B0CPXQVF7D,tspt0000139,P-3-B266C351,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,1,2025-09-30 16:54:50
